username,handle,postDate,content,retweets,likes
Question Capitalism Ⓐ,@bushidog,2020-11-05T02:21:18.000Z,"All right. If you're so confident, stand next to a target and then have someone bomb it.

Google protested and pulled out before they could tweak the AI.",,
E.W. Niedermeyer,@Tweetermeyer,2020-11-05T02:07:51.000Z,"Oh for sure, bro. What does Google know about AI? 

But sure, enjoy the wait. Just be sure you don't use the time to learn about what the rest of the AV sector is doing and why they are doing it the way they are. You might just lose your religion.",,5
THCTNEEZT,@igetemgood,2020-11-05T01:49:59.000Z,"idk how accurate this is but if I ever come back to read this:

2030s: Google -> Pangea
              GE - AI appliance = phones
                      today",,
twitornot,@twitornot1,2020-11-05T01:33:44.000Z,There is a Canadian AI program that does exactly that in order to predict elections. Google Polly Pollster,,
Vendy,@The_Genioes,2020-11-05T01:24:38.000Z,"Machine Learning #Interesting
Like be compiler[Prog-Process]-Algorthm LOGIC #AI 
Source : Data Scientis Programmer / Global Cloud google ML/python/php.
Revolusion-Combinations: Result #Github.com",2,
Dr. Genevieve Guenther,@DoctorVive,2020-11-05T00:44:04.000Z,Google is doing R & D on AI that would assist oil and gas exploration.,1,2
Eric Dana Williams,@Info_Bro,2020-11-05T00:30:35.000Z,"That guy is not okay, thanks in part to Facebook cognitive effect in proactive and reactive control and peripherally Google's AI for search results based on user meta data that guy is not okay, unfortunately.",,1
trustedtraveller,@trustdtravelr,2020-11-05T00:09:41.000Z,"Google AI Tech Will Be Used for Virtual Border Wall, CBP Contract Shows",,
kate bush's husband,@airbagged,2020-11-04T23:07:54.000Z,google ai generating people who need bitches,,3
Zaman,@ZamanX90,2020-11-04T20:18:40.000Z,meet google com witharak whitelist karanne beri ai?,,
uǝƃɹnſ,@jurgen,2020-11-04T20:06:35.000Z,"Agreed. This has been a huge annoyance for me too. I’m using fewer and fewer Google services (and actively blocking things like Analytics and Tag Manager). I understand the need for ways to verify I’m not a bot, but I really don’t want to help train Google’s AI.",,
Ethan Exner,@EthanExner4,2020-11-04T19:57:17.000Z,"Well, eventually yes. 

In our lifetime? I think it depends on the cost. I would say bigger companies like amazon and google could start maybe, but the manufacturing of whatever the robot is, the programming of the AI, that’s expensive.

I would say in 20 years or so, yes.",1,
Velvetnyan,@fireiskawaii,2020-11-04T19:35:06.000Z,are you trying to say google AI lives dont matter?,,
Liz,@gatecrewgirl,2020-11-04T18:41:39.000Z,"I work at a company that uses AI (for science, to do all the busywork not the science, not for evil) and Amazon/Facebook/Google know WAYYYYYYYY too much about people",,1
"Mettle, the ! Breaking out of 2020!",@shearmettle,2020-11-04T18:03:30.000Z,"I honestly believe AI data and algorithms made this election what it was.  I felt like each side was functioning autonomously with what their facebook, twitter, and google reports told them.  Not the future I want.",,
samuel.,@LucidSamuel_,2020-11-04T16:24:11.000Z,"2. Is it healthy to have only a few big players (Facebook, Google, Microsoft, Amazon, IBM) that govern AI development, or shall we have some restrictions about this and promote many more startups to do AI. Because the potential of AI is so big.?",,2
Steve Van Dam,@steverything,2020-11-04T16:19:41.000Z,"Great reminder, thanks. There’s also the amplification of our divisions as monetized by the AI of Facebook, Google, etc. We should also look at that at some point.",,1
Brain & Heart Research,@JerryBeller1,2020-11-04T13:39:01.000Z,"How does social media, Google, & AI's bring out the worst in people and groups?",,
trstdtravlr,@trstdtravlr,2020-11-04T11:58:29.000Z,"Google AI Tech Will Be Used for Virtual Border Wall, CBP Contract Shows",,
Bola,@gbrmrt_,2020-11-04T11:41:16.000Z,Procura o nome Pain gaming ai no google kid,,
RP Adams,@qwerty4life,2020-11-04T11:08:17.000Z,"I should honestly think of dictation software.

That, too, wouldn't save me much time. But it would save tedium, and probably be a lot more accurate than the Google Photos AI.

Now, maybe if I wrote more legibly...",,
RP Adams,@qwerty4life,2020-11-04T11:06:51.000Z,"Me, discovering Google can let me copy/paste things I wrote by taking pictures: COOL! This will save a ton of time typing up all those handwritten story pages!

Me, having to fix everything the AI misread: Nah. This isn't really saving myself much time. Just the tedium.",,
R. G. Price,@rationalrevo,2020-11-04T10:30:38.000Z,"Right now, the most profitable endeavor in the world is developing AI to manipulate people. That's what Facebook, Google, TikTok, etc. does. That we have a manipulative president isn't a coincidence.
#DumpTrump",,
Noxxarian,@noxicore,2020-11-04T09:41:34.000Z,"Does anyone actually regularly use Amazon's Alexa, Google Assistant, or any other AI?",,
trustedtraveller,@trustdtravelr,2020-11-04T03:18:27.000Z,"Google AI Tech Will Be Used for Virtual Border Wall, CBP Contract Shows",,
Human Alexas,@HumanAlexas,2020-11-04T01:31:52.000Z,"Using human names for voice assistants has led to negative outcomes. #Alexa 

How should {
@AmazonLab126
 @alexa99
 @amazon
 @alexadevs
} address it? #Google used the right approach. 

#corporateresponsibility #TechNews #accountability #business #ethics 
@JeffBezos
 @JayCarney
 #AI",1,
VM Load,@vmload,2020-11-03T22:35:42.000Z,The joke's on you thinking that Google makes anything reliable for any extended period :) My hub still randomly triggers with random noise around the house. It's a nasty piece of shit quality AI/ML.,,1
Sobowale Olamide,@SayHe330,2020-11-03T20:35:54.000Z,"One of the major highlight of my 2020 -- I accepted an offer to join 
@google
 Cloud AI team later this year as a Software Engineer. I am really excited about it. God made it possible. . Special thanks to my friends in d ""J****a""  group for the mutual push.",119,732
Dawn Walker,@computingdawn,2020-11-03T20:27:42.000Z,"A2 I think art is an interesting to combine with computing. AI Google Doodle stuff in terms of how machine learning looks at images for example, good for teaching abstraction too   #CASChat",,2
nbgblue24,@nbgblue24,2020-11-03T19:12:37.000Z,"This is with respect to the small businesses?
So i mean twitch, snapchat, tik tok, all sprang out of nowhere.

You may also count uber for taxi drivers.

If you look at companies that would be big in AI, if not for being bought out, then there's also DeepMind bought by google.",,
nanoputty,@nanoputty,2020-11-03T18:21:03.000Z,"Most of the recent conversation about AI has revolved around what AI will and will not be like, or whether we will even see anything at all like Google Now being implemented on our phones.",,
sanahtlig,@sanahtlig,2020-11-03T18:18:10.000Z,"Others: ""The AI revolution is nigh!""
Me: ""Ok Google: What time is it?""
Phone: ""...""
(failed to connect to Internet server)",,
EverfeatherXoqqera-Con,@everfeather,2020-11-03T18:13:15.000Z,Glad Google's ai algorithm is getting progressively worse and deciphering my typing.,,
Lexalot,@AfterAlexa,2020-11-03T17:46:43.000Z,Google got it right by not using a real name for their #AI.,,2
Will.,@squawkbox,2020-11-03T17:45:58.000Z,You are adding to Google's AI.  It is very savvy.  I just hate when one of the items appears ever so slightly outside of one of the boxes - am I meant to select it?!,,
Remy,@realtalkremy,2020-11-03T16:51:48.000Z,"@madebygoogle
 not sure what the hell y'all did with the update to Google Assistant and speech to text software but holy fuck it's not been working at all it's really frustrating. Please fix, the AI is not understand what's being said.",,
Serhat Bakis,@FT27X,2020-11-03T16:47:04.000Z,"RELIGION 
@BDGFT63
time 
@cmgtf_
LIFE 
@JCXRA_
 
sun 
@file_KSA580
 
MOON 
@BALL_278
Book 
@F402T136
Doom 
@4021362288069TR
Shit 
@JKQDSC
One 
@mirkvd
Hell 
@DZC108
Reality 
@COM_TLVZWP8069
Ka 
@MX_631
99 
@HYZR99
Dog 
@DOGLV246
Allah 
@ISBN711
AI @AIFTCPGW
Cs 
@KJD70Q59
Sobek 
@FT
 @Google
 @IBM",1,
Urban Tech Girl,@Ladawn307,2020-11-03T16:19:42.000Z,"If you just google health informatics so much will come up. With healthcare tech you have to think a head. You know what is needed or could use change because you are on the forefront, how can tech in any form change it. but AI !!! Girl !!! that shit is going to change eveyrhting",,1
camille,@softaespa,2020-11-03T16:18:44.000Z,you just have to make a quick research on google to know that if no one teach them something then they can't do it.. and since there's no way SM will let the AI do non pg 13 things then you just can't do that....,,1
Shark Attack! Commissions Open!,@Gx3RComics,2020-11-03T12:06:12.000Z,"And FYI, every one of those excuses are BS.
Finding art online doesn't negate the hours of effort put in or the COPYRIGHT they might have.

Finding an image on google doesn't mean anything other than Google's AI found the image & used data to put it in your search results.",,3
,@eyesofbam,2020-11-03T11:10:45.000Z,oh my god i actually understand that without google translate yes ni hao xie xie wo ai ni,,2
trstdtravlr,@trstdtravlr,2020-11-03T10:58:22.000Z,"some people say Google AI Tech Will Be Used for Virtual Border Wall, CBP Contract Shows",,
House Husband Midelola,@curio_d,2020-11-03T09:53:43.000Z,Use Google AI,,1
5D Mystery School,@Astro5D,2020-11-03T08:59:59.000Z,Google GPT3. AI is already ready to replace us.,2,1
M.,@MranalSharma,2020-11-03T07:55:25.000Z,"One plus isn't the same budget flagship phone anymore, definitely the battery, silky display and neat OS but pixel is concise, best image processing, intuitive AI. Pixel also launched its budget friendly 4a, but the Google service isn't that good also the resale value is bad.",,
Nupura Ranjan Mishra,@NupuraRMishra,2020-11-03T06:23:00.000Z,"It's simple rule that when ai books your ticket, that puts normal people booking at a disadvantage. So not fair and monopoly type situation for the app. That's why when your ip looks suspicious even Google search asks you to confirm that you are not robot (that for avoiding spam)",,1
0(o_o)0(-_-)(o...o),@MedullaPancreas,2020-11-03T06:01:57.000Z,"Google spending a hair shy of a billion dollars to buy up AI that plays video games is curious given that we’ve already seen what unconventional/asymmetrical AI warfare looks like.

It ain’t smart drones by Atari.

#AIArmsRace #AIColdWar",,
AVID ABHI,@1591abhinav,2020-11-03T05:46:44.000Z,Didi Butter masala likha bhul gai.....Google AI needs to improve  ,,
Front Runner,@Del_iveryguy,2020-11-03T02:28:30.000Z,"I also do this on my phone , else , google AI will put me in one specific group...",,
Decentro,@DecentroMedia,2020-11-03T02:25:32.000Z,"Imagine being able to go back in time and invest in Google when they first opened the play app store.
$AGI #AI #crypto",2,15
Henry Lee,@fotoeins,2020-11-03T02:18:52.000Z,"A2 #RoadTripChat

A command-to-order driverless electric- and solar-powered RV whose AI combines elements of Alexa, Siri, and Google.

I might have to name the RV ""Twiki."" ",,
Trentie,@SkunkPolitics,2020-11-03T01:16:38.000Z,I was just typing something to my friend on discord and gboard tried to autocorrect 'shitshow' to 'Whitehouse'... Google's AI has achieved self-awareness...,,
trstdtravlr,@trstdtravlr,2020-11-03T00:48:32.000Z,"people are talking Google AI Tech Will Be Used for Virtual Border Wall, CBP Contract Shows",,
Kaleb Garibaldi,@GreatGaribaldi,2020-11-03T00:29:22.000Z,"most significant and important lawsuit of the 21st century-Google, Facebook, Neuralink Sued for Weaponized AI Tech Transfer, Complicity to Genocide in China and Endangering Humanity with Misuse of AI 

breach of the Nuremberg Laws, FTC Act(15 U.S.C. §§ 41-58",,
Cal,@badtoilet,2020-11-02T22:41:04.000Z,#deliveroosecrets I call it #platformfucked when a business is reliant on a platform and for a ban or whatever it goes south. Your dead. A business dies because #google merchant centre doesn’t even know an advertiser got an #ai ban and overnight your gone! No humans....no one,2,4
David Michaels,@davidmichaels,2020-11-02T22:32:33.000Z,"There has to be some accountability with AI driven decision making. 

Google, Facebook, and PayPal are too big and too powerful. 

They need to create an independent appeals process.",,1
